Date,Fixa11,Bitcoin,Ibovespa,SOJA,FERRO,BRENT,IBOVMM15,IBOVMM30,IBOVMM60,IBOVMM90,IBOVMM180,SELIC,IPCA,DOLAR/REAL
2021-04-29,12.9399995803833,53555.109375,120066.0,0.3102747882076569,0.5615972875568214,0.18468713203457776,0.5736595864631666,0.521161820302164,0.4688359025831265,0.5140711596686507,0.3554821373542057,0.06382978723404255,0.4304347826086956,0.5836978114929383
2021-04-30,12.90999984741211,57750.17578125,118894.0,0.35300114421515516,0.5290286204391829,0.16671241371917475,0.5746896169031365,0.5233513443864609,0.4697349489119424,0.5159248623676594,0.3589213620247967,0.06382978723404255,0.4304347826086956,0.5797939116138602
2021-05-03,12.869999885559082,57200.29296875,119209.0,0.3479145577657908,0.5519682828065997,0.17096594744344124,0.577418045211422,0.5274353436805846,0.4703082452955888,0.5173736736376412,0.3621133158187999,0.06382978723404255,0.6565217391304347,0.6604467109848282
2021-05-04,12.829999923706056,53333.5390625,117712.0,0.3784334943616795,0.5505522749386648,0.1890779069163682,0.5754679015212897,0.5288265551456616,0.469124608761968,0.5172625176962622,0.3647564488867165,0.06382978723404255,0.6565217391304347,0.6591972843212597
2021-05-05,12.84000015258789,57424.0078125,119564.0,0.39572750022265335,0.5944491670514946,0.19017562680789848,0.5759412545806221,0.533107564922423,0.4693027716381166,0.5179280343325231,0.36802252557920967,0.06382978723404255,0.6565217391304347,0.6627106452938759
2021-05-06,12.829999923706056,56396.515625,119921.0,0.4394709794865914,0.6207873239260874,0.1782381585272507,0.5752782057259761,0.5393250663626542,0.4693004196529525,0.5189885093136852,0.37122809775351184,0.1276595744680851,0.6565217391304347,0.5925204911929568
2021-05-07,12.8100004196167,57356.40234375,122038.0,0.46592064692298873,0.6811102098034912,0.18084521709855245,0.5776485167384382,0.5486377798879376,0.4707833462986525,0.52183693943704,0.3750926049860394,0.1276595744680851,0.6565217391304347,0.5306299403730111
2021-05-10,12.789999961853027,55859.796875,121909.0,0.44659220051570203,0.632398761298313,0.1813940770443176,0.5790579387690342,0.556255829782943,0.47224157710013187,0.524467314713688,0.37894291019339665,0.1276595744680851,0.6565217391304347,0.5010148799418622
2021-05-11,12.81999969482422,56704.57421875,122964.0,0.4720245506622264,0.6618522003030475,0.1845499955613845,0.5826568403062787,0.5638962884532248,0.4749075522831609,0.5268829461716706,0.3833208303632294,0.1276595744680851,0.6565217391304347,0.49063078920876596
2021-05-12,12.779999732971191,49150.53515625,119710.0,0.48016289494777686,0.5992636694266054,0.1951152616354541,0.5820327943254361,0.5679027907328502,0.4751868505213473,0.5271946558115391,0.38689215332272925,0.1276595744680851,0.6565217391304347,0.48985008369222705
2021-05-13,12.789999961853027,49716.19140625,120706.0,0.41302150608362725,0.5757575823051198,0.16396821867467973,0.5843995596220972,0.5715031339605925,0.47612176462390915,0.5277769237427667,0.3909992622728846,0.1276595744680851,0.6565217391304347,0.553794593660835
2021-05-14,12.779999732971191,49880.53515625,121881.0,0.4211598503691777,0.5627301370649593,0.18674533066011437,0.5867946906451608,0.5764022524553946,0.4769978790973794,0.5289949090578837,0.3948544311874919,0.1276595744680851,0.6565217391304347,0.5573861368740208
2021-05-17,12.789999961853027,43537.51171875,122938.0,0.41302150608362725,0.590484301807487,0.19703621910346675,0.5909484967051435,0.583577729038691,0.4792310890102913,0.5310666666035991,0.39915083562381565,0.1276595744680851,0.6565217391304347,0.527560728986103
2021-05-18,12.770000457763672,42909.40234375,122980.0,0.4221769736256175,0.591050726561556,0.18674533066011437,0.5973166022823778,0.5886775928120116,0.4817194893134614,0.5328437426536561,0.40333595843825987,0.1276595744680851,0.6565217391304347,0.5291225123155644
2021-05-19,12.770000457763672,37002.44140625,122636.0,0.38962359648341566,0.5177003954439917,0.15861696505888295,0.6001230363382682,0.5934740044201308,0.4875806363413464,0.534161058810007,0.40744384558157526,0.1276595744680851,0.6565217391304347,0.5197533015243303
2021-05-20,12.800000190734863,40782.73828125,122701.0,0.3804679349079919,0.5210988359339302,0.1373490870688891,0.6047945169050869,0.5982143940900586,0.49197532061967797,0.534513446794381,0.4114132143424113,0.1276595744680851,0.6565217391304347,0.5576203112993442
2021-05-21,12.829999923706056,37304.69140625,122592.0,0.3601221712108327,0.5009912433196207,0.15559828769934,0.6113505454197328,0.6022096919820468,0.4960466069380037,0.5333380318397911,0.4153963960318374,0.1276595744680851,0.6565217391304347,0.5367739475925827
2021-05-25,12.84000015258789,38402.22265625,122988.0,0.3468972404759178,0.5026904635645901,0.185922093083632,0.6292546373530528,0.6120490117263255,0.5105871672161492,0.5334397277010534,0.4243006767167719,0.1276595744680851,0.6565217391304347,0.5658182776675781
2021-05-26,12.869999885559082,39294.19921875,123989.0,0.3468972404759178,0.5273294001942136,0.18894077044317492,0.637099533561087,0.6164299272928608,0.5186156685723626,0.5343616125084958,0.4285507786600759,0.1276595744680851,0.6565217391304347,0.5753434806435664
2021-05-27,12.90999984741211,38436.96875,124367.0,0.4079349196342625,0.5590484301807489,0.19703621910346675,0.6449816597850235,0.6202319494980899,0.5261578969959859,0.5347806940576975,0.433414096813455,0.1276595744680851,0.6565217391304347,0.5595722612388833
2021-05-28,12.949999809265137,35697.60546875,125561.0,0.3967446234790932,0.5777400149271235,0.19936879535972057,0.6512274381671482,0.6247697264915605,0.5346115196705347,0.5371736213233987,0.43796516496138604,0.1276595744680851,0.6565217391304347,0.5031231943625393
